utc,epoch,average,maximum,minimum,standard_deviation,quartile1,quartile2,quartile3,anomaly_state
2018-05-23 10:08:20,1527070100,14.83581,15.02024,14.61539,0.13909,14.73684,14.85830,14.97976,2
2018-05-23 11:08:20,1527073700,14.99595,15.06073,14.93927,0.04129,14.97976,14.97976,15.02024,2
2018-05-23 12:08:20,1527077300,15.24067,15.34413,15.10122,0.07419,15.22267,15.26316,15.30364,0
2018-05-23 13:08:20,1527080900,15.39618,15.54656,15.26316,0.09609,15.32389,15.38462,15.46559,0
2018-05-23 14:08:20,1527084500,15.52227,15.62753,15.46559,0.05783,15.46559,15.50607,15.57692,0
2018-05-23 16:08:20,1527091700,15.64777,15.66802,15.62753,0.02024,15.62753,15.64777,15.66802,0
2018-05-24 14:08:20,1527170900,15.69501,15.70850,15.66802,0.01909,15.68826,15.70850,15.70850,0
2018-05-24 15:08:20,1527174500,15.82996,15.95142,15.74899,0.06547,15.78947,15.82996,15.87045,0
2018-05-24 16:08:20,1527178100,15.74899,15.87045,15.66802,0.06005,15.70850,15.72875,15.77935,0
2018-05-24 17:08:20,1527181700,15.82996,15.95142,15.70850,0.08097,15.74899,15.82996,15.91093,0
2018-05-24 18:08:20,1527185300,15.84008,15.95142,15.70850,0.08034,15.77935,15.85020,15.91093,0
2018-05-24 19:08:20,1527188900,15.77212,15.87045,15.70850,0.05667,15.72875,15.74899,15.80972,0
2018-05-24 20:08:20,1527192500,15.80747,15.91093,15.70850,0.06362,15.74899,15.78947,15.87045,0
2018-05-24 21:08:20,1527196100,15.67380,15.74899,15.62753,0.04007,15.64777,15.66802,15.68826,0
2018-05-24 22:08:20,1527199700,15.76248,15.87045,15.62753,0.07634,15.70850,15.78947,15.82996,0
2018-05-24 23:08:20,1527203300,15.72875,15.87045,15.58705,0.09276,15.65789,15.72875,15.79960,0
2018-05-25 00:08:20,1527206900,15.70850,15.82996,15.58705,0.08097,15.64777,15.70850,15.76923,0
2018-05-25 01:08:20,1527210500,15.70850,15.78947,15.62753,0.05726,15.66802,15.70850,15.74899,0
2018-05-25 02:08:20,1527214100,15.60729,15.66802,15.58705,0.03092,15.58705,15.58705,15.61741,0
2018-05-25 04:08:20,1527221300,15.58704,15.62753,15.54656,0.04049,15.56680,15.58704,15.60729,0
2018-05-25 14:08:20,1527257300,15.66802,15.74899,15.58705,0.05726,15.62753,15.66802,15.70850,0
2018-05-25 15:08:20,1527260900,15.68670,15.82996,15.58705,0.07717,15.62753,15.66802,15.74899,0
2018-05-25 16:08:20,1527264500,15.72007,15.87045,15.58705,0.09609,15.64777,15.70850,15.78947,0
2018-05-25 17:08:20,1527268100,15.70850,15.82996,15.62753,0.07012,15.65789,15.68826,15.75911,0
2018-05-25 18:08:20,1527271700,15.72650,15.82996,15.66802,0.05435,15.66802,15.70850,15.74899,0
2018-05-25 19:08:20,1527275300,15.65992,15.70850,15.62753,0.03030,15.62753,15.66802,15.66802,0
2018-05-25 20:08:20,1527278900,15.68826,15.82996,15.54656,0.09452,15.59717,15.68826,15.77935,0
2018-05-25 21:08:20,1527282500,15.70850,15.78947,15.62753,0.05726,15.66802,15.70850,15.74899,0
2018-05-25 22:08:20,1527286100,15.62753,15.74899,15.54656,0.07012,15.57692,15.60729,15.67814,0
2018-05-25 23:08:20,1527289700,15.65902,15.74899,15.58705,0.05323,15.62753,15.66802,15.70850,0
2018-05-26 00:08:20,1527293300,15.55234,15.62753,15.50607,0.04007,15.52632,15.54656,15.56680,0
2018-05-26 01:08:20,1527296900,15.62303,15.74899,15.50607,0.07739,15.54656,15.62753,15.66802,0
2018-05-26 02:08:20,1527300500,15.55813,15.62753,15.50607,0.03565,15.54656,15.54656,15.56680,0
2018-05-26 04:08:20,1527307700,15.54656,15.58705,15.50607,0.03306,15.52632,15.54656,15.56680,0
2018-05-26 13:08:20,1527340100,15.60729,15.62753,15.58705,0.02024,15.59717,15.60729,15.61741,0
2018-05-26 15:08:20,1527347300,15.62753,15.66802,15.58705,0.02863,15.61741,15.62753,15.63765,0
2018-05-26 16:08:20,1527350900,15.78947,15.91093,15.66802,0.07205,15.73887,15.78947,15.84008,0
2018-05-26 17:08:20,1527354500,15.70175,15.78947,15.62753,0.05440,15.66802,15.68826,15.73887,0
2018-05-26 18:08:20,1527358100,15.76056,15.87045,15.66802,0.06745,15.70850,15.74899,15.80972,0
2018-05-26 19:08:20,1527361700,15.78947,15.91093,15.66802,0.08097,15.72875,15.78947,15.85020,0
2018-05-26 20:08:20,1527365300,15.72650,15.87045,15.62753,0.08343,15.66802,15.70850,15.78947,0
2018-05-26 21:08:20,1527368900,15.78947,15.91093,15.66802,0.07205,15.73887,15.78947,15.84008,0
2018-05-26 22:08:20,1527372500,15.66127,15.70850,15.62753,0.02782,15.63765,15.66802,15.66802,0
2018-05-26 23:08:20,1527376100,15.72200,15.82996,15.58705,0.07634,15.66802,15.74899,15.78947,0
2018-05-27 00:08:20,1527379700,15.69838,15.82996,15.58705,0.08034,15.62753,15.68826,15.75911,0
2018-05-27 01:08:20,1527383300,15.66802,15.78947,15.58705,0.07012,15.61741,15.64777,15.71862,0
2018-05-27 02:08:20,1527386900,15.62753,15.66802,15.58705,0.02561,15.62753,15.62753,15.62753,0
2018-05-27 03:08:20,1527390500,15.53306,15.58705,15.50607,0.03018,15.50607,15.52632,15.54656,0
2018-05-27 04:08:20,1527394100,15.62753,15.62753,15.62753,0.00000,15.62753,15.62753,15.62753,0
2018-05-27 14:08:20,1527430100,15.63765,15.66802,15.62753,0.01753,15.62753,15.62753,15.63765,0
2018-05-27 15:08:20,1527433700,15.62303,15.74899,15.54656,0.06733,15.58705,15.58705,15.66802,0
2018-05-27 16:08:20,1527437300,15.77935,15.87045,15.66802,0.06321,15.73887,15.78947,15.82996,0
2018-05-27 17:08:20,1527440900,15.76634,15.91093,15.62753,0.09883,15.68826,15.74899,15.85020,0
2018-05-27 18:08:20,1527444500,15.73549,15.87045,15.62753,0.07634,15.66802,15.70850,15.78947,0
2018-05-27 19:08:20,1527448100,15.78947,15.91093,15.66802,0.07392,15.74899,15.78947,15.82996,0
2018-05-27 20:08:20,1527451700,15.66802,15.70850,15.62753,0.03060,15.64777,15.66802,15.68826,0
2018-05-27 21:08:20,1527455300,15.73549,15.87045,15.58705,0.08798,15.65789,15.74899,15.79960,0
2018-05-27 22:08:20,1527458900,15.66802,15.78947,15.54656,0.08097,15.60729,15.66802,15.72875,0
2018-05-27 23:08:20,1527462500,15.64103,15.74899,15.58705,0.05564,15.59717,15.62753,15.65789,0
2018-05-28 00:08:20,1527466100,15.73099,15.82996,15.62753,0.06362,15.66802,15.74899,15.78947,0
2018-05-28 01:08:20,1527469700,15.61538,15.66802,15.54656,0.03644,15.58705,15.62753,15.62753,0
2018-05-28 02:08:20,1527473300,15.72875,15.74899,15.70850,0.02024,15.71862,15.72875,15.73887,0
2018-05-28 03:08:20,1527476900,15.57085,15.62753,15.54656,0.03239,15.54656,15.54656,15.58705,0
2018-05-28 14:08:20,1527516500,15.57355,15.58705,15.54656,0.01909,15.56680,15.58705,15.58705,0
2018-05-28 15:08:20,1527520100,15.72065,15.87045,15.54656,0.10565,15.63765,15.72875,15.81984,0
2018-05-28 16:08:20,1527523700,15.67814,15.78947,15.58705,0.06321,15.62753,15.66802,15.71862,0
2018-05-28 17:08:20,1527527300,15.72200,15.82996,15.62753,0.06035,15.66802,15.70850,15.74899,0
2018-05-28 18:08:20,1527530900,15.64777,15.74899,15.58705,0.05356,15.61741,15.62753,15.67814,0
2018-05-28 19:08:20,1527534500,15.75304,15.87045,15.62753,0.07777,15.67814,15.76923,15.81984,0
2018-05-28 20:08:20,1527538100,15.72875,15.82996,15.62753,0.06914,15.67814,15.72875,15.77935,0
2018-05-28 21:08:20,1527541700,15.63259,15.78947,15.54656,0.07954,15.57692,15.60729,15.67814,0
2018-05-28 22:08:20,1527545300,15.68826,15.78947,15.58705,0.06073,15.63765,15.68826,15.73887,0
2018-05-28 23:08:20,1527548900,15.58030,15.62753,15.54656,0.02782,15.55668,15.58705,15.58705,0
2018-05-29 00:08:20,1527552500,15.67701,15.78947,15.54656,0.07581,15.62753,15.66802,15.74899,0
2018-05-29 01:08:20,1527556100,15.59717,15.70850,15.50607,0.06321,15.54656,15.58705,15.63765,0
2018-05-29 03:08:20,1527563300,15.56496,15.66802,15.50607,0.05557,15.50607,15.54656,15.60729,0
2018-05-29 04:08:20,1527566900,15.51417,15.54656,15.46559,0.03030,15.50607,15.50607,15.54656,0
2018-05-29 05:08:20,1527570500,15.69636,15.78947,15.58705,0.06787,15.63765,15.68826,15.74899,0
2018-05-29 06:08:20,1527574100,15.69051,15.87045,15.58705,0.09175,15.62753,15.66802,15.74899,0
2018-05-29 07:08:20,1527577700,15.78947,15.91093,15.70850,0.07012,15.73887,15.76923,15.84008,0
2018-05-29 08:08:20,1527581300,15.86032,15.95142,15.74899,0.06321,15.81984,15.87045,15.91093,0
2018-05-29 09:08:20,1527584900,15.74224,15.82996,15.66802,0.05440,15.70850,15.72875,15.77935,0
2018-05-29 10:08:20,1527588500,15.84100,15.95142,15.74899,0.06480,15.78947,15.82996,15.89069,0
2018-05-29 11:08:20,1527592100,15.75349,15.87045,15.66802,0.06168,15.70850,15.74899,15.78947,0
2018-05-29 12:08:20,1527595700,15.77935,15.91093,15.66802,0.08034,15.70850,15.76923,15.84008,0
2018-05-29 13:08:20,1527599300,15.77791,15.87045,15.66802,0.06745,15.72875,15.78947,15.82996,0
2018-05-29 14:08:20,1527602900,15.64896,15.78947,15.58705,0.05399,15.62753,15.62753,15.66802,0
2018-05-29 15:08:20,1527606500,15.77598,15.87045,15.66802,0.06035,15.74899,15.78947,15.82996,0
2018-05-29 16:08:20,1527610100,15.66490,15.74899,15.58705,0.04338,15.62753,15.66802,15.70850,0
2018-05-29 17:08:20,1527613700,15.80162,15.91093,15.66802,0.07254,15.75911,15.80972,15.86032,0
2018-05-29 18:08:20,1527617300,15.76923,15.91093,15.62753,0.09276,15.69838,15.76923,15.84008,0
2018-05-29 19:08:20,1527620900,15.74899,15.87045,15.66802,0.07012,15.69838,15.72875,15.79960,0
2018-05-29 20:08:20,1527624500,15.80972,15.91093,15.70850,0.06073,15.75911,15.80972,15.86032,0
2018-05-29 21:08:20,1527628100,15.67611,15.70850,15.62753,0.03030,15.66802,15.66802,15.70850,0
2018-05-29 22:08:20,1527631700,15.76113,15.87045,15.62753,0.07254,15.71862,15.76923,15.81984,0
2018-05-29 23:08:20,1527635300,15.72007,15.82996,15.62753,0.06745,15.66802,15.70850,15.76923,0
2018-05-30 00:08:20,1527638900,15.66802,15.78947,15.58705,0.07012,15.61741,15.64777,15.71862,0
2018-05-30 01:08:20,1527642500,15.70850,15.78947,15.62753,0.04959,15.66802,15.70850,15.74899,0
2018-05-30 02:08:20,1527646100,15.58082,15.62753,15.54656,0.02679,15.54656,15.58705,15.58705,0
2018-05-30 03:08:20,1527649700,15.65452,15.74899,15.54656,0.06035,15.62753,15.66802,15.70850,0
2018-05-30 04:08:20,1527653300,15.61741,15.74899,15.50607,0.08034,15.54656,15.60729,15.67814,0
2018-05-30 05:08:20,1527656900,15.67958,15.78947,15.58705,0.06745,15.62753,15.66802,15.72875,0
2018-05-30 06:08:20,1527660500,15.73999,15.87045,15.58705,0.09306,15.66802,15.74899,15.82996,0
2018-05-30 07:08:20,1527664100,15.72470,15.78947,15.66802,0.04129,15.70850,15.70850,15.74899,0
2018-05-30 08:08:20,1527667700,15.84100,15.95142,15.74899,0.06480,15.78947,15.82996,15.89069,0
2018-05-30 09:08:20,1527671300,15.75349,15.87045,15.66802,0.06168,15.70850,15.74899,15.78947,0
2018-05-30 10:08:20,1527674900,15.85888,15.95142,15.74899,0.06745,15.80972,15.87045,15.91093,0
2018-05-30 11:08:20,1527678500,15.84008,15.95142,15.70850,0.08034,15.77935,15.85020,15.91093,0
2018-05-30 12:08:20,1527682100,15.76923,15.87045,15.66802,0.06914,15.71862,15.76923,15.81984,0
2018-05-30 13:08:20,1527685700,15.79526,15.87045,15.70850,0.05042,15.76923,15.78947,15.82996,0
2018-05-30 15:08:20,1527692900,15.63653,15.66802,15.58705,0.03181,15.62753,15.62753,15.66802,0
2018-05-30 16:08:20,1527696500,15.67701,15.82996,15.54656,0.09306,15.58705,15.66802,15.74899,0
2018-05-30 17:08:20,1527700100,15.66802,15.78947,15.54656,0.08097,15.60729,15.66802,15.72875,0
2018-05-30 18:08:20,1527703700,15.71586,15.82996,15.58705,0.07080,15.66802,15.70850,15.76923,0
2018-05-30 19:08:20,1527707300,15.65992,15.70850,15.62753,0.03030,15.62753,15.66802,15.66802,0
2018-05-30 20:08:20,1527710900,15.75349,15.87045,15.62753,0.07254,15.70850,15.74899,15.78947,0
2018-05-30 21:08:20,1527714500,15.72007,15.82996,15.62753,0.06745,15.66802,15.70850,15.76923,0
2018-05-30 22:08:20,1527718100,15.66802,15.78947,15.58705,0.07012,15.61741,15.64777,15.71862,0
2018-05-30 23:08:20,1527721700,15.70850,15.78947,15.62753,0.04959,15.66802,15.70850,15.74899,0
2018-05-31 00:08:20,1527725300,15.58704,15.62753,15.54656,0.03060,15.56680,15.58705,15.60729,0
2018-05-31 01:08:20,1527728900,15.66802,15.74899,15.54656,0.06611,15.62753,15.66802,15.70850,0
2018-05-31 02:08:20,1527732500,15.55556,15.62753,15.50607,0.03709,15.54656,15.54656,15.58705,0
2018-05-31 04:08:20,1527739700,15.54656,15.58705,15.50607,0.03306,15.52632,15.54656,15.56680,0
2018-06-01 02:08:20,1527818900,15.54656,15.58705,15.50607,0.03306,15.52632,15.54656,15.56680,0
2018-06-01 15:08:20,1527865700,15.66127,15.74899,15.58705,0.05440,15.62753,15.64777,15.69838,0
2018-06-01 16:08:20,1527869300,15.80297,15.91093,15.66802,0.07634,15.74899,15.82996,15.87045,0
2018-06-01 17:08:20,1527872900,15.76923,15.91093,15.62753,0.09276,15.69838,15.76923,15.84008,0
2018-06-01 18:08:20,1527876500,15.73164,15.82996,15.66802,0.05667,15.68826,15.70850,15.76923,0
2018-06-01 19:08:20,1527880100,15.80972,15.91093,15.70850,0.06073,15.75911,15.80972,15.86032,0
2018-06-01 20:08:20,1527883700,15.70175,15.74899,15.66802,0.02782,15.67814,15.70850,15.70850,0
2018-06-01 21:08:20,1527887300,15.77733,15.91093,15.62753,0.08502,15.71862,15.78947,15.82996,0
2018-06-01 22:08:20,1527890900,15.72007,15.82996,15.62753,0.06745,15.66802,15.70850,15.76923,0
2018-06-01 23:08:20,1527894500,15.66802,15.78947,15.58705,0.07012,15.61741,15.64777,15.71862,0
2018-06-02 00:08:20,1527898100,15.74089,15.82996,15.62753,0.05950,15.70850,15.74899,15.78947,0
2018-06-02 01:08:20,1527901700,15.57692,15.66802,15.50607,0.04854,15.54656,15.56680,15.59717,0
2018-06-02 02:08:20,1527905300,15.62753,15.66802,15.58705,0.03306,15.60729,15.62753,15.64777,0
2018-06-02 03:08:20,1527908900,15.53036,15.58705,15.50607,0.03239,15.50607,15.50607,15.54656,0
2018-06-03 03:08:20,1527995300,15.56174,15.66802,15.42510,0.08081,15.49595,15.58705,15.62753,0
2018-06-03 04:08:20,1527998900,15.53306,15.54656,15.50607,0.01909,15.52632,15.54656,15.54656,0
2018-06-03 05:08:20,1528002500,15.65902,15.74899,15.58705,0.05323,15.62753,15.66802,15.70850,0
2018-06-03 06:08:20,1528006100,15.63765,15.78947,15.54656,0.08528,15.57692,15.60729,15.68826,0
2018-06-03 07:08:20,1528009700,15.73684,15.87045,15.62753,0.08502,15.66802,15.72875,15.81984,0
2018-06-03 08:08:20,1528013300,15.72007,15.87045,15.58705,0.09609,15.64777,15.70850,15.78947,0
2018-06-03 09:08:20,1528016900,15.67958,15.78947,15.58705,0.06745,15.62753,15.66802,15.72875,0
2018-06-03 10:08:20,1528020500,15.73999,15.82996,15.66802,0.05323,15.70850,15.74899,15.78947,0
2018-06-03 11:08:20,1528024100,15.60729,15.66802,15.54656,0.03876,15.58705,15.60729,15.62753,0
2018-06-03 12:08:20,1528027700,15.67206,15.78947,15.54656,0.07777,15.59717,15.68826,15.73887,0
2018-06-03 13:08:20,1528031300,15.61741,15.74899,15.50607,0.08034,15.54656,15.60729,15.67814,0
2018-06-03 14:08:20,1528034900,15.56128,15.70850,15.42510,0.08147,15.50607,15.54656,15.60729,0
2018-06-03 15:08:20,1528038500,15.64777,15.74899,15.54656,0.06073,15.59717,15.64777,15.69838,0
2018-06-03 16:08:20,1528042100,15.51343,15.58705,15.46559,0.03789,15.48583,15.50607,15.54656,0
2018-06-03 17:08:20,1528045700,15.65789,15.74899,15.54656,0.06321,15.61741,15.66802,15.70850,0
2018-06-03 18:08:20,1528049300,15.65789,15.78947,15.54656,0.08034,15.58705,15.64777,15.71862,0
2018-06-03 19:08:20,1528052900,15.65067,15.74899,15.58705,0.05667,15.60729,15.62753,15.68826,0
2018-06-03 20:08:20,1528056500,15.70850,15.78947,15.62753,0.04959,15.66802,15.70850,15.74899,0
2018-06-03 21:08:20,1528060100,15.55234,15.62753,15.50607,0.04007,15.52632,15.54656,15.56680,0
2018-06-03 22:08:20,1528063700,15.61404,15.70850,15.50607,0.06035,15.58705,15.62753,15.66802,0
2018-06-03 23:08:20,1528067300,15.52921,15.62753,15.46559,0.05667,15.48583,15.50607,15.56680,0
2018-06-04 00:08:20,1528070900,15.52407,15.66802,15.42510,0.08343,15.46559,15.50607,15.58705,0
2018-06-04 01:08:20,1528074500,15.52632,15.58705,15.46559,0.04526,15.49595,15.52632,15.55668,0
2018-06-04 02:08:20,1528078100,15.40486,15.42510,15.38462,0.02024,15.38462,15.40486,15.42510,0
2018-06-04 03:08:20,1528081700,15.45749,15.50607,15.42510,0.03030,15.42510,15.46559,15.46559,0
2018-06-04 13:08:20,1528117700,15.70850,15.70850,15.70850,0.00000,15.70850,15.70850,15.70850,0
2018-06-04 22:08:20,1528150100,15.60054,15.62753,15.58704,0.01909,15.58704,15.58704,15.60729,0
2018-06-04 23:08:20,1528153700,15.67701,15.78947,15.54656,0.07581,15.62753,15.66802,15.74899,0
2018-06-05 00:08:20,1528157300,15.55234,15.62753,15.50607,0.04007,15.52632,15.54656,15.56680,0
2018-06-05 01:08:20,1528160900,15.59919,15.70850,15.46559,0.07254,15.55668,15.60729,15.65789,0
2018-06-05 02:08:20,1528164500,15.50607,15.58705,15.42510,0.05726,15.46559,15.50607,15.54656,0
2018-06-05 03:08:20,1528168100,15.51764,15.62753,15.42510,0.06745,15.46559,15.50607,15.56680,0
2018-06-05 04:08:20,1528171700,15.54945,15.70850,15.42510,0.08583,15.47571,15.52632,15.61741,0
2018-06-05 05:08:20,1528175300,15.55234,15.62753,15.50607,0.04007,15.52632,15.54656,15.56680,0
2018-06-05 06:08:20,1528178900,15.71954,15.82996,15.62753,0.06480,15.66802,15.70850,15.76923,0
2018-06-05 07:08:20,1528182500,15.66802,15.74899,15.58705,0.05726,15.62753,15.66802,15.70850,0
2018-06-05 08:08:20,1528186100,15.79352,15.91093,15.66802,0.07777,15.71862,15.80972,15.86032,0
2018-06-05 09:08:20,1528189700,15.73887,15.87045,15.62753,0.08034,15.66802,15.72875,15.79960,0
2018-06-05 10:08:20,1528193300,15.70850,15.82996,15.62753,0.07012,15.65789,15.68826,15.75911,0
2018-06-05 11:08:20,1528196900,15.76923,15.87045,15.66802,0.06073,15.71862,15.76923,15.81984,0
2018-06-05 12:08:20,1528200500,15.64777,15.70850,15.58705,0.03506,15.62753,15.64777,15.66802,0
2018-06-05 13:08:20,1528204100,15.74899,15.78947,15.70850,0.02863,15.73887,15.74899,15.75911,0
2018-06-05 14:08:20,1528207700,15.54656,15.54656,15.54656,0.00000,15.54656,15.54656,15.54656,0
2018-06-05 15:08:20,1528211300,15.61741,15.62753,15.58705,0.01753,15.61741,15.62753,15.62753,0
2018-06-06 03:08:20,1528254500,15.46559,15.46559,15.46559,0.00000,15.46559,15.46559,15.46559,0
2018-06-06 04:08:20,1528258100,15.50607,15.54656,15.46559,0.02863,15.49595,15.50607,15.51619,0
2018-06-06 13:08:20,1528290500,15.58705,15.58705,15.58705,0.00000,15.58705,15.58705,15.58705,0
2018-06-06 14:08:20,1528294100,15.58705,15.58705,15.58705,0.00000,15.58705,15.58705,15.58705,0
2018-06-06 15:08:20,1528297700,15.52632,15.58705,15.46559,0.04526,15.49595,15.52632,15.55668,0
2018-06-06 16:08:20,1528301300,15.64372,15.74899,15.50607,0.07509,15.59717,15.64777,15.70850,0
2018-06-06 17:08:20,1528304900,15.65992,15.74899,15.54656,0.06965,15.62753,15.66802,15.70850,0
2018-06-06 18:08:20,1528308500,15.64271,15.78947,15.54656,0.08809,15.57692,15.60729,15.71862,0
2018-06-06 19:08:20,1528312100,15.69501,15.78947,15.58705,0.06035,15.66802,15.70850,15.74899,0
2018-06-06 20:08:20,1528315700,15.58030,15.62753,15.54656,0.02782,15.55668,15.58705,15.58705,0
2018-06-06 21:08:20,1528319300,15.63968,15.74899,15.50607,0.07254,15.59717,15.64777,15.69838,0
2018-06-06 22:08:20,1528322900,15.54656,15.66802,15.46559,0.07012,15.49595,15.52632,15.59717,0
2018-06-06 23:08:20,1528326500,15.56455,15.70850,15.46559,0.08343,15.50607,15.54656,15.62753,0
2018-06-07 00:08:20,1528330100,15.53644,15.62753,15.42510,0.06321,15.49595,15.54656,15.58705,0
2018-06-07 01:08:20,1528333700,15.44534,15.50607,15.38462,0.03506,15.42510,15.44534,15.46559,0
2018-06-07 02:08:20,1528337300,15.54318,15.66802,15.46559,0.06498,15.50607,15.50607,15.59717,0
2018-06-07 03:08:20,1528340900,15.49933,15.62753,15.42510,0.06366,15.45547,15.48583,15.54656,0
2018-06-07 04:08:20,1528344500,15.62753,15.70850,15.50607,0.07012,15.57692,15.64777,15.67814,0
2018-06-07 05:08:20,1528348100,15.61018,15.74899,15.46559,0.09883,15.52632,15.62753,15.68826,0
2018-06-07 06:08:20,1528351700,15.59717,15.70850,15.50607,0.06321,15.54656,15.58705,15.63765,0
2018-06-07 07:08:20,1528355300,15.67538,15.78947,15.54656,0.07080,15.62753,15.66802,15.72875,0
2018-06-07 08:08:20,1528358900,15.59283,15.66802,15.54656,0.04007,15.56680,15.58705,15.60729,0
2018-06-07 09:08:20,1528362500,15.62753,15.74899,15.50607,0.08097,15.54656,15.62753,15.70850,0
2018-06-07 10:08:20,1528366100,15.62753,15.74899,15.50607,0.08097,15.56680,15.62753,15.68826,0
2018-06-07 11:08:20,1528369700,15.60729,15.70850,15.50607,0.06914,15.55668,15.60729,15.65789,0
2018-06-07 12:08:20,1528373300,15.65452,15.74899,15.54656,0.06035,15.62753,15.66802,15.70850,0
2018-06-07 13:08:20,1528376900,15.52632,15.58705,15.46559,0.03876,15.50607,15.52632,15.54656,0
2018-06-07 14:08:20,1528380500,15.55735,15.70850,15.42510,0.08423,15.50607,15.50607,15.62753,0
2018-06-08 03:08:20,1528427300,15.59861,15.66802,15.50607,0.05173,15.56680,15.62753,15.62753,0
2018-06-08 04:08:20,1528430900,15.48872,15.58705,15.42510,0.05667,15.44534,15.46559,15.52632,0
2018-06-08 11:08:20,1528456100,15.54656,15.54656,15.54656,0.00000,15.54656,15.54656,15.54656,0
2018-06-08 12:08:20,1528459700,15.66802,15.66802,15.66802,0.00000,15.66802,15.66802,15.66802,0
2018-06-08 14:08:20,1528466900,15.48583,15.54656,15.46559,0.03092,15.46559,15.46559,15.49595,0
2018-06-09 15:08:20,1528556900,15.52632,15.54656,15.50607,0.02024,15.51619,15.52632,15.53644,0
2018-06-10 04:08:20,1528603700,15.46559,15.50607,15.42510,0.03306,15.44534,15.46559,15.48583,0
2018-06-11 02:08:20,1528682900,15.57186,15.66802,15.50607,0.06052,15.50607,15.56680,15.62753,0
2018-06-11 03:08:20,1528686500,15.47715,15.58705,15.38462,0.06745,15.42510,15.46559,15.52632,0
2018-06-11 04:08:20,1528690100,15.53722,15.66802,15.42510,0.06950,15.50607,15.50607,15.58705,0
2018-06-11 05:08:20,1528693700,15.53499,15.66802,15.46559,0.06745,15.48583,15.50607,15.56680,0
2018-06-11 06:08:20,1528697300,15.67206,15.78947,15.54656,0.07777,15.59717,15.68826,15.73887,0
2018-06-11 07:08:20,1528700900,15.68826,15.82996,15.54656,0.09276,15.61741,15.68826,15.75911,0
2018-06-11 08:08:20,1528704500,15.65452,15.78947,15.54656,0.07634,15.58705,15.62753,15.70850,0
2018-06-11 09:08:20,1528708100,15.71586,15.82996,15.58705,0.07080,15.66802,15.70850,15.76923,0
2018-06-11 10:08:20,1528711700,15.59514,15.62753,15.54656,0.03030,15.58705,15.58705,15.62753,0
2018-06-11 11:08:20,1528715300,15.68016,15.78947,15.54656,0.07254,15.63765,15.68826,15.73887,0
2018-06-11 12:08:20,1528718900,15.58704,15.66802,15.50607,0.05726,15.54656,15.58705,15.62753,0
2018-06-11 13:08:20,1528722500,15.54251,15.70850,15.42510,0.09657,15.46559,15.52632,15.61741,0
2018-06-11 14:08:20,1528726100,15.60054,15.70850,15.46559,0.07634,15.54656,15.62753,15.66802,0
2018-06-11 15:08:20,1528729700,15.51186,15.54656,15.46559,0.03372,15.48583,15.50607,15.54656,0
2018-06-12 03:08:20,1528772900,15.46559,15.46559,15.46559,0.00000,15.46559,15.46559,15.46559,8
2018-06-13 03:08:20,1528859300,0.04239,15.42510,-15.34031,15.38271,-7.64896,0.04239,7.73375,8
2018-06-13 16:08:20,1528906100,15.48583,15.50607,15.46559,0.02024,15.47571,15.48583,15.49595,0
2018-06-14 01:08:20,1528938500,15.58705,15.58705,15.58705,0.00000,15.58705,15.58705,15.58705,0
2018-06-14 03:08:20,1528945700,15.45980,15.54656,15.38462,0.05042,15.42510,15.46559,15.48583,0
2018-06-14 04:08:20,1528949300,15.35763,15.46559,15.30364,0.05398,15.30364,15.34413,15.38462,0
2018-06-14 05:08:20,1528952900,15.51822,15.62753,15.38462,0.07254,15.47571,15.52632,15.57692,0
2018-06-14 06:08:20,1528956500,15.52407,15.70850,15.38462,0.10645,15.42510,15.50607,15.58705,0
2018-06-14 07:08:20,1528960100,15.55331,15.62753,15.50607,0.04321,15.51619,15.54656,15.57692,0
2018-06-14 08:08:20,1528963700,15.62753,15.70850,15.54656,0.04958,15.58705,15.62753,15.66802,0
2018-06-14 09:08:20,1528967300,15.50607,15.54656,15.46559,0.03060,15.48583,15.50607,15.52632,0
2018-06-14 10:08:20,1528970900,15.59919,15.70850,15.46559,0.07254,15.55668,15.60729,15.65789,0
2018-06-14 11:08:20,1528974500,15.57692,15.70850,15.46559,0.08034,15.50607,15.56680,15.63765,0
2018-06-14 12:08:20,1528978100,15.54656,15.66802,15.42510,0.08097,15.48583,15.54656,15.60729,0
2018-06-14 13:08:20,1528981700,15.55234,15.62753,15.46559,0.05042,15.52632,15.54656,15.58705,0
2018-06-14 14:08:20,1528985300,15.42510,15.50607,15.38462,0.04268,15.38462,15.42510,15.46559,0
2018-06-14 15:08:20,1528988900,15.48583,15.50607,15.46559,0.02024,15.47571,15.48583,15.49595,0
2018-06-14 16:08:20,1528992500,15.43860,15.46559,15.42510,0.01909,15.42510,15.42510,15.44534,0
2018-06-16 04:08:20,1529122100,15.36437,15.42510,15.30364,0.04526,15.33401,15.36437,15.39474,0
2018-06-17 02:08:20,1529201300,15.43088,15.50607,15.34413,0.05042,15.40486,15.42510,15.46559,0
2018-06-17 03:08:20,1529204900,15.34818,15.42510,15.26316,0.05263,15.30364,15.34413,15.38462,0
2018-06-17 04:08:20,1529208500,15.42915,15.54656,15.30364,0.07777,15.35425,15.44534,15.49595,0
2018-06-17 05:08:20,1529212100,15.46559,15.62753,15.30364,0.10453,15.38462,15.46559,15.54656,0
